Hourly load ,,,
MW ,,,
ENTSO-E ,,,
country,date,hour,Value
Czechia,15/01/2024,5,7897
Czechia,15/01/2024,6,8988
Czechia,15/01/2024,7,9622
Czechia,15/01/2024,8,9771
Czechia,15/01/2024,9,9903
Czechia,15/01/2024,10,9922
Czechia,15/01/2024,11,9922
Czechia,15/01/2024,12,10008
Czechia,15/01/2024,13,10082
Czechia,15/01/2024,14,9743
Czechia,15/01/2024,15,9650
Czechia,15/01/2024,16,9647
Czechia,15/01/2024,17,9682
Czechia,15/01/2024,18,9535
Czechia,15/01/2024,19,9455
Czechia,15/01/2024,20,9126
Czechia,15/01/2024,21,8640
Czechia,15/01/2024,22,8208
Czechia,15/01/2024,23,7760
Czechia,15/10/2024,0,5815.75
Czechia,15/10/2024,1,5808.5
Czechia,15/10/2024,2,5627.75
Czechia,15/10/2024,3,5565
Czechia,15/10/2024,4,5753.75
Czechia,15/10/2024,5,6377
Czechia,15/10/2024,6,7633.5
Czechia,15/10/2024,7,8126.5
Czechia,15/10/2024,8,8357.25
Czechia,15/10/2024,9,8610.75
Czechia,15/10/2024,10,8546.25
Czechia,15/10/2024,11,8515.25
Czechia,15/10/2024,12,8409.75
Czechia,15/10/2024,13,8311
Czechia,15/10/2024,14,7983.5
Czechia,15/10/2024,15,7871
Czechia,15/10/2024,16,7699.25
Czechia,15/10/2024,17,7668
Czechia,15/10/2024,18,7915.5
Czechia,15/10/2024,19,8047.75
Czechia,15/10/2024,20,7666.25
Czechia,15/10/2024,21,7132.25
Czechia,15/10/2024,22,6761.5
Czechia,15/10/2024,23,6364.75
Czechia,15/11/2024,0,6556
Czechia,15/11/2024,1,6578.25
Czechia,15/11/2024,2,6457.5
Czechia,15/11/2024,3,6340.25
Czechia,15/11/2024,4,6521
Czechia,15/11/2024,5,7106.5
Czechia,15/11/2024,6,8313.25
Czechia,15/11/2024,7,8815.75
Czechia,15/11/2024,8,9054.25
Czechia,15/11/2024,9,9044.75
Czechia,15/11/2024,10,9057
Czechia,15/11/2024,11,9090
Czechia,15/11/2024,12,9061
Czechia,15/11/2024,13,9029
Czechia,15/11/2024,14,8786.25
Czechia,15/11/2024,15,8738.75
Czechia,15/11/2024,16,8762.75
Czechia,15/11/2024,17,8728.25
Czechia,15/11/2024,18,8457.75
Czechia,15/11/2024,19,8335.5
Czechia,15/11/2024,20,7937.5
Czechia,15/11/2024,21,7385.5
Czechia,15/11/2024,22,6906
Czechia,15/11/2024,23,6485.25
Czechia,15/12/2024,0,6230
Czechia,15/12/2024,1,6106
Czechia,15/12/2024,2,6099.75
Czechia,15/12/2024,3,6109.25
Czechia,15/12/2024,4,6189.5
Czechia,15/12/2024,5,6228.5
Czechia,15/12/2024,6,6404.25
Czechia,15/12/2024,7,6738.75
Czechia,15/12/2024,8,7125.5
Czechia,15/12/2024,9,7657
Czechia,15/12/2024,10,8036.75
Czechia,15/12/2024,11,8108
Czechia,15/12/2024,12,8026
Czechia,15/12/2024,13,8028.25
Czechia,15/12/2024,14,7931.5
Czechia,15/12/2024,15,7918.5
Czechia,15/12/2024,16,8020.75
Czechia,15/12/2024,17,8013.25
Czechia,15/12/2024,18,8037.75
Czechia,15/12/2024,19,7933
Czechia,15/12/2024,20,7814.75
Czechia,15/12/2024,21,7395.25
Czechia,15/12/2024,22,7208.75
Czechia,15/12/2024,23,6793.5
Czechia,15/02/2024,0,6473
Czechia,15/02/2024,1,6413
Czechia,15/02/2024,2,6311
Czechia,15/02/2024,3,6247
Czechia,15/02/2024,4,6402
Czechia,15/02/2024,5,6927
Czechia,15/02/2024,6,7980
Czechia,15/02/2024,7,8438
Czechia,15/02/2024,8,8599
Czechia,15/02/2024,9,8691
Czechia,15/02/2024,10,8680
Czechia,15/02/2024,11,8676
Czechia,15/02/2024,12,8775
Czechia,15/02/2024,13,8759
Czechia,15/02/2024,14,8453
Czechia,15/02/2024,15,8309
Czechia,15/02/2024,16,8148
Czechia,15/02/2024,17,8309
Czechia,15/02/2024,18,8367
Czechia,15/02/2024,19,8327
Czechia,15/02/2024,20,7972
Czechia,15/02/2024,21,7590
Czechia,15/02/2024,22,7128
Czechia,15/02/2024,23,6736
Czechia,15/03/2024,0,6247
Czechia,15/03/2024,1,6270
Czechia,15/03/2024,2,6079
Czechia,15/03/2024,3,6052
Czechia,15/03/2024,4,6264
Czechia,15/03/2024,5,6811
Czechia,15/03/2024,6,7697
Czechia,15/03/2024,7,8194
Czechia,15/03/2024,8,8408
Czechia,15/03/2024,9,8441
Czechia,15/03/2024,10,8342
Czechia,15/03/2024,11,8291
Czechia,15/03/2024,12,8239
Czechia,15/03/2024,13,8087
Czechia,15/03/2024,14,7800
Czechia,15/03/2024,15,7629
Czechia,15/03/2024,16,7429
Czechia,15/03/2024,17,7341
Czechia,15/03/2024,18,7563
Czechia,15/03/2024,19,7577
Czechia,15/03/2024,20,7239
Czechia,15/03/2024,21,6831
Czechia,15/03/2024,22,6348
Czechia,15/03/2024,23,5955
Czechia,15/04/2024,0,5260
Czechia,15/04/2024,1,5324
Czechia,15/04/2024,2,5191
Czechia,15/04/2024,3,5140
Czechia,15/04/2024,4,5252
Czechia,15/04/2024,5,5762
Czechia,15/04/2024,6,6742
Czechia,15/04/2024,7,7320
Czechia,15/04/2024,8,7643
Czechia,15/04/2024,9,7883
Czechia,15/04/2024,10,7912
Czechia,15/04/2024,11,7975
Czechia,15/04/2024,12,8008
Czechia,15/04/2024,13,7945
Czechia,15/04/2024,14,7662
Czechia,15/04/2024,15,7620
Czechia,15/04/2024,16,7428
Czechia,15/04/2024,17,7248
Czechia,15/04/2024,18,7042
Czechia,15/04/2024,19,7113
Czechia,15/04/2024,20,7099
Czechia,15/04/2024,21,6638
Czechia,15/04/2024,22,6251
Czechia,15/04/2024,23,5875
Czechia,15/05/2024,0,5565
Czechia,15/05/2024,1,5539
Czechia,15/05/2024,2,5336
Czechia,15/05/2024,3,5289
Czechia,15/05/2024,4,5386
Czechia,15/05/2024,5,5740
Czechia,15/05/2024,6,6692
Czechia,15/05/2024,7,7272
Czechia,15/05/2024,8,7653
Czechia,15/05/2024,9,7870
Czechia,15/05/2024,10,7809
Czechia,15/05/2024,11,7822
Czechia,15/05/2024,12,7879
Czechia,15/05/2024,13,7755
Czechia,15/05/2024,14,7589
Czechia,15/05/2024,15,7571
Czechia,15/05/2024,16,7383
Czechia,15/05/2024,17,7184
Czechia,15/05/2024,18,6938
Czechia,15/05/2024,19,6966
Czechia,15/05/2024,20,6844
Czechia,15/05/2024,21,6656
Czechia,15/05/2024,22,6255
Czechia,15/05/2024,23,5844
Czechia,15/06/2024,0,4950
Czechia,15/06/2024,1,4788
Czechia,15/06/2024,2,4727
Czechia,15/06/2024,3,4751
Czechia,15/06/2024,4,4730
Czechia,15/06/2024,5,4665
Czechia,15/06/2024,6,4918
Czechia,15/06/2024,7,5434
Czechia,15/06/2024,8,5978
Czechia,15/06/2024,9,6375
Czechia,15/06/2024,10,6518
Czechia,15/06/2024,11,6652
Czechia,15/06/2024,12,6569
Czechia,15/06/2024,13,6517
Czechia,15/06/2024,14,6338
Czechia,15/06/2024,15,6199
Czechia,15/06/2024,16,6053
Czechia,15/06/2024,17,5784
Czechia,15/06/2024,18,5718
Czechia,15/06/2024,19,5622
Czechia,15/06/2024,20,5483
Czechia,15/06/2024,21,5416
Czechia,15/06/2024,22,5274
Czechia,15/06/2024,23,4971
Czechia,15/07/2024,0,4891.5
Czechia,15/07/2024,1,4871
Czechia,15/07/2024,2,4663.25
Czechia,15/07/2024,3,4569.75
Czechia,15/07/2024,4,4702.25
Czechia,15/07/2024,5,4944.5
Czechia,15/07/2024,6,5811
Czechia,15/07/2024,7,6483.25
Czechia,15/07/2024,8,7022.5
Czechia,15/07/2024,9,7428.25
Czechia,15/07/2024,10,7583
Czechia,15/07/2024,11,7723.5
Czechia,15/07/2024,12,7826.25
Czechia,15/07/2024,13,7730.75
Czechia,15/07/2024,14,7478
Czechia,15/07/2024,15,7371.25
Czechia,15/07/2024,16,7171.5
Czechia,15/07/2024,17,6914
Czechia,15/07/2024,18,6673.5
Czechia,15/07/2024,19,6578.5
Czechia,15/07/2024,20,6342
Czechia,15/07/2024,21,6266.5
Czechia,15/07/2024,22,5889
Czechia,15/07/2024,23,5489.5
Czechia,15/08/2024,0,5478.25
Czechia,15/08/2024,1,5426.5
Czechia,15/08/2024,2,5237.75
Czechia,15/08/2024,3,5162
Czechia,15/08/2024,4,5258
Czechia,15/08/2024,5,5580.5
Czechia,15/08/2024,6,6303
Czechia,15/08/2024,7,6890.25
Czechia,15/08/2024,8,7425.5
Czechia,15/08/2024,9,7801.25
Czechia,15/08/2024,10,7963.5
Czechia,15/08/2024,11,8214
Czechia,15/08/2024,12,8346.25
Czechia,15/08/2024,13,8264.25
Czechia,15/08/2024,14,7843.25
Czechia,15/08/2024,15,7740
Czechia,15/08/2024,16,7536.75
Czechia,15/08/2024,17,7304.25
Czechia,15/08/2024,18,6989
Czechia,15/08/2024,19,6869
Czechia,15/08/2024,20,6754.25
Czechia,15/08/2024,21,6478.25
Czechia,15/08/2024,22,6121.5
Czechia,15/08/2024,23,5727.75
Czechia,15/09/2024,0,4706
Czechia,15/09/2024,1,4562.5
Czechia,15/09/2024,2,4532
Czechia,15/09/2024,3,4531.25
Czechia,15/09/2024,4,4581.5
Czechia,15/09/2024,5,4572
Czechia,15/09/2024,6,4746.5
Czechia,15/09/2024,7,5022
Czechia,15/09/2024,8,5482.75
Czechia,15/09/2024,9,5956.25
Czechia,15/09/2024,10,6438.75
Czechia,15/09/2024,11,6640.5
Czechia,15/09/2024,12,6569.5
Czechia,15/09/2024,13,6472
Czechia,15/09/2024,14,6317.75
Czechia,15/09/2024,15,6258.75
Czechia,15/09/2024,16,6201
Czechia,15/09/2024,17,6082.75
Czechia,15/09/2024,18,6169.25
Czechia,15/09/2024,19,6351.25
Czechia,15/09/2024,20,6241.5
Czechia,15/09/2024,21,5895.75
Czechia,15/09/2024,22,5722.5
Czechia,15/09/2024,23,5397
Czechia,16/01/2024,0,7451
Czechia,16/01/2024,1,7428
Czechia,16/01/2024,2,7286
Czechia,16/01/2024,3,7277
Czechia,16/01/2024,4,7520
Czechia,16/01/2024,5,8101
Czechia,16/01/2024,6,9171
Czechia,16/01/2024,7,9713
Czechia,16/01/2024,8,9801
Czechia,16/01/2024,9,9941
Czechia,16/01/2024,10,9979
Czechia,16/01/2024,11,9939
Czechia,16/01/2024,12,9917
Czechia,16/01/2024,13,9789
Czechia,16/01/2024,14,9654
Czechia,16/01/2024,15,9564
Czechia,16/01/2024,16,9602
Czechia,16/01/2024,17,9676
Czechia,16/01/2024,18,9585
Czechia,16/01/2024,19,9517
Czechia,16/01/2024,20,9213
Czechia,16/01/2024,21,8752
Czechia,16/01/2024,22,8346
Czechia,16/01/2024,23,7907
Czechia,16/10/2024,0,6095
Czechia,16/10/2024,1,6032.25
Czechia,16/10/2024,2,5864.25
Czechia,16/10/2024,3,5824.5
Czechia,16/10/2024,4,5980.25
Czechia,16/10/2024,5,6600.5
Czechia,16/10/2024,6,7828.25
Czechia,16/10/2024,7,8370.25
Czechia,16/10/2024,8,8600.5
Czechia,16/10/2024,9,8778.25
Czechia,16/10/2024,10,8695
Czechia,16/10/2024,11,8572.25
Czechia,16/10/2024,12,8473
Czechia,16/10/2024,13,8337.25
Czechia,16/10/2024,14,7976.75
Czechia,16/10/2024,15,7778
Czechia,16/10/2024,16,7746.75
Czechia,16/10/2024,17,7612.75
Czechia,16/10/2024,18,7821.25
Czechia,16/10/2024,19,7878.75
Czechia,16/10/2024,20,7462
Czechia,16/10/2024,21,6984.5
Czechia,16/10/2024,22,6558.25
Czechia,16/10/2024,23,6145.75
Czechia,16/11/2024,0,6113.5
Czechia,16/11/2024,1,5979.25
Czechia,16/11/2024,2,5949
Czechia,16/11/2024,3,6003.5
Czechia,16/11/2024,4,6027.25
Czechia,16/11/2024,5,6114.25
Czechia,16/11/2024,6,6394
Czechia,16/11/2024,7,6791
Czechia,16/11/2024,8,7174.5
Czechia,16/11/2024,9,7586.5
Czechia,16/11/2024,10,7850
Czechia,16/11/2024,11,7959.75
Czechia,16/11/2024,12,7855.75
Czechia,16/11/2024,13,7701.75
Czechia,16/11/2024,14,7358.5
Czechia,16/11/2024,15,7175.5
Czechia,16/11/2024,16,7362.5
Czechia,16/11/2024,17,7457.75
Czechia,16/11/2024,18,7410.5
Czechia,16/11/2024,19,7258.5
Czechia,16/11/2024,20,7095.5
Czechia,16/11/2024,21,6752
Czechia,16/11/2024,22,6517
Czechia,16/11/2024,23,6237.5
Czechia,16/12/2024,0,6506.75
Czechia,16/12/2024,1,6528.25
Czechia,16/12/2024,2,6376.25
Czechia,16/12/2024,3,6330.25
Czechia,16/12/2024,4,6419
Czechia,16/12/2024,5,7050.5
Czechia,16/12/2024,6,8087.75
Czechia,16/12/2024,7,8703.5
Czechia,16/12/2024,8,8851.75
Czechia,16/12/2024,9,9050
Czechia,16/12/2024,10,8966.5
Czechia,16/12/2024,11,8956
Czechia,16/12/2024,12,9010.25
Czechia,16/12/2024,13,9076.25
Czechia,16/12/2024,14,8817.75
Czechia,16/12/2024,15,8705
Czechia,16/12/2024,16,8767.5
Czechia,16/12/2024,17,8683
Czechia,16/12/2024,18,8593.75
Czechia,16/12/2024,19,8424.75
Czechia,16/12/2024,20,8039.25
Czechia,16/12/2024,21,7608.75
Czechia,16/12/2024,22,7204.75
Czechia,16/12/2024,23,6715
Czechia,16/02/2024,0,6409
Czechia,16/02/2024,1,6432
Czechia,16/02/2024,2,6285
Czechia,16/02/2024,3,6261
Czechia,16/02/2024,4,6431
Czechia,16/02/2024,5,6974
Czechia,16/02/2024,6,8020
Czechia,16/02/2024,7,8473
Czechia,16/02/2024,8,8724
Czechia,16/02/2024,9,8826
Czechia,16/02/2024,10,8799
Czechia,16/02/2024,11,8771
Czechia,16/02/2024,12,8713
Czechia,16/02/2024,13,8540
Czechia,16/02/2024,14,8196
Czechia,16/02/2024,15,7977
Czechia,16/02/2024,16,7820
Czechia,16/02/2024,17,8004
Czechia,16/02/2024,18,8036
Czechia,16/02/2024,19,7906
Czechia,16/02/2024,20,7560
Czechia,16/02/2024,21,7155
Czechia,16/02/2024,22,6667
Czechia,16/02/2024,23,6275
Czechia,16/03/2024,0,5533
Czechia,16/03/2024,1,5438
Czechia,16/03/2024,2,5393
Czechia,16/03/2024,3,5492
Czechia,16/03/2024,4,5482
Czechia,16/03/2024,5,5564
Czechia,16/03/2024,6,5791
Czechia,16/03/2024,7,6232
Czechia,16/03/2024,8,6614
Czechia,16/03/2024,9,7023
Czechia,16/03/2024,10,7167
Czechia,16/03/2024,11,7325
Czechia,16/03/2024,12,7206
Czechia,16/03/2024,13,7184
Czechia,16/03/2024,14,6928
Czechia,16/03/2024,15,6736
Czechia,16/03/2024,16,6517
Czechia,16/03/2024,17,6470
Czechia,16/03/2024,18,6721
Czechia,16/03/2024,19,6708
Czechia,16/03/2024,20,6478
Czechia,16/03/2024,21,6143
Czechia,16/03/2024,22,5970
Czechia,16/03/2024,23,5651
Czechia,16/04/2024,0,5597
Czechia,16/04/2024,1,5619
Czechia,16/04/2024,2,5520
Czechia,16/04/2024,3,5485
Czechia,16/04/2024,4,5616
Czechia,16/04/2024,5,6155
Czechia,16/04/2024,6,7088
Czechia,16/04/2024,7,7660
Czechia,16/04/2024,8,7939
Czechia,16/04/2024,9,8192
Czechia,16/04/2024,10,8143
Czechia,16/04/2024,11,8262
Czechia,16/04/2024,12,8245
Czechia,16/04/2024,13,8195
Czechia,16/04/2024,14,7878
Czechia,16/04/2024,15,7830
Czechia,16/04/2024,16,7649
Czechia,16/04/2024,17,7527
Czechia,16/04/2024,18,7361
Czechia,16/04/2024,19,7417
Czechia,16/04/2024,20,7349
Czechia,16/04/2024,21,6908
Czechia,16/04/2024,22,6614
Czechia,16/04/2024,23,6177
Czechia,16/05/2024,0,5521
Czechia,16/05/2024,1,5483
Czechia,16/05/2024,2,5304
Czechia,16/05/2024,3,5237
Czechia,16/05/2024,4,5368
Czechia,16/05/2024,5,5682
Czechia,16/05/2024,6,6676
Czechia,16/05/2024,7,7270
Czechia,16/05/2024,8,7617
Czechia,16/05/2024,9,7847
Czechia,16/05/2024,10,7741
Czechia,16/05/2024,11,7804
Czechia,16/05/2024,12,7803
Czechia,16/05/2024,13,7674
Czechia,16/05/2024,14,7474
Czechia,16/05/2024,15,7452
Czechia,16/05/2024,16,7285
Czechia,16/05/2024,17,7182
Czechia,16/05/2024,18,7006
Czechia,16/05/2024,19,7012
Czechia,16/05/2024,20,6868
Czechia,16/05/2024,21,6622
Czechia,16/05/2024,22,6253
Czechia,16/05/2024,23,5838
Czechia,16/06/2024,0,4639
Czechia,16/06/2024,1,4514
Czechia,16/06/2024,2,4483
Czechia,16/06/2024,3,4488
Czechia,16/06/2024,4,4510
Czechia,16/06/2024,5,4392
Czechia,16/06/2024,6,4560
Czechia,16/06/2024,7,4941
Czechia,16/06/2024,8,5533
Czechia,16/06/2024,9,6099
Czechia,16/06/2024,10,6486
Czechia,16/06/2024,11,6638
Czechia,16/06/2024,12,6492
Czechia,16/06/2024,13,6446
Czechia,16/06/2024,14,6305
Czechia,16/06/2024,15,6206
Czechia,16/06/2024,16,6033
Czechia,16/06/2024,17,5879
Czechia,16/06/2024,18,5878
Czechia,16/06/2024,19,5854
Czechia,16/06/2024,20,5843
Czechia,16/06/2024,21,5787
Czechia,16/06/2024,22,5746
Czechia,16/06/2024,23,5406
Czechia,16/07/2024,0,5182.5
Czechia,16/07/2024,1,5108.5
Czechia,16/07/2024,2,4941.5
Czechia,16/07/2024,3,4859.75
Czechia,16/07/2024,4,4973.25
Czechia,16/07/2024,5,5249.5
Czechia,16/07/2024,6,6112
Czechia,16/07/2024,7,6737.25
Czechia,16/07/2024,8,7153.25
Czechia,16/07/2024,9,7471.25
Czechia,16/07/2024,10,7604
Czechia,16/07/2024,11,7746
Czechia,16/07/2024,12,7807.25
Czechia,16/07/2024,13,7692.75
Czechia,16/07/2024,14,7493.25
Czechia,16/07/2024,15,7397.25
Czechia,16/07/2024,16,7193.75
Czechia,16/07/2024,17,6980
Czechia,16/07/2024,18,6754
Czechia,16/07/2024,19,6603
Czechia,16/07/2024,20,6453.5
Czechia,16/07/2024,21,6291
Czechia,16/07/2024,22,5937.75
Czechia,16/07/2024,23,5487.25
Czechia,16/08/2024,0,5441.5
Czechia,16/08/2024,1,5353.5
Czechia,16/08/2024,2,5167.25
Czechia,16/08/2024,3,5043
Czechia,16/08/2024,4,5125.5
Czechia,16/08/2024,5,5475
Czechia,16/08/2024,6,6173.25
Czechia,16/08/2024,7,6769.5
Czechia,16/08/2024,8,7373.75
Czechia,16/08/2024,9,7855
Czechia,16/08/2024,10,7995.25
Czechia,16/08/2024,11,8121.75
Czechia,16/08/2024,12,8119.75
Czechia,16/08/2024,13,7975.75
Czechia,16/08/2024,14,7707
Czechia,16/08/2024,15,7533.25
Czechia,16/08/2024,16,7302.25
Czechia,16/08/2024,17,7052.75
Czechia,16/08/2024,18,6739
Czechia,16/08/2024,19,6542.5
Czechia,16/08/2024,20,6382.75
Czechia,16/08/2024,21,6104.5
Czechia,16/08/2024,22,5676.5
Czechia,16/08/2024,23,5298.75
Czechia,16/09/2024,0,5215.75
Czechia,16/09/2024,1,5160
Czechia,16/09/2024,2,4985.5
Czechia,16/09/2024,3,4907
Czechia,16/09/2024,4,5026
Czechia,16/09/2024,5,5533
Czechia,16/09/2024,6,6670.25
Czechia,16/09/2024,7,7255
Czechia,16/09/2024,8,7596.75
Czechia,16/09/2024,9,7796
Czechia,16/09/2024,10,7791.75
Czechia,16/09/2024,11,7901
Czechia,16/09/2024,12,7978.25
Czechia,16/09/2024,13,7910
Czechia,16/09/2024,14,7680.5
Czechia,16/09/2024,15,7589.75
Czechia,16/09/2024,16,7451
Czechia,16/09/2024,17,7303
Czechia,16/09/2024,18,7258.25
Czechia,16/09/2024,19,7361.5
Czechia,16/09/2024,20,7097
Czechia,16/09/2024,21,6517.75
Czechia,16/09/2024,22,6121.25
Czechia,16/09/2024,23,5731
Czechia,17/01/2024,0,7644
Czechia,17/01/2024,1,7710
Czechia,17/01/2024,2,7606
Czechia,17/01/2024,3,7637
Czechia,17/01/2024,4,7828
Czechia,17/01/2024,5,8422
Czechia,17/01/2024,6,9553
Czechia,17/01/2024,7,10131
Czechia,17/01/2024,8,10201
Czechia,17/01/2024,9,10225
Czechia,17/01/2024,10,10175
Czechia,17/01/2024,11,10021
Czechia,17/01/2024,12,9975
Czechia,17/01/2024,13,10032
Czechia,17/01/2024,14,9837
Czechia,17/01/2024,15,9763
Czechia,17/01/2024,16,9735
Czechia,17/01/2024,17,9730
Czechia,17/01/2024,18,9539
Czechia,17/01/2024,19,9440
Czechia,17/01/2024,20,9062
Czechia,17/01/2024,21,8562
Czechia,17/01/2024,22,8093
Czechia,17/01/2024,23,7572
Czechia,17/10/2024,0,5857.25
Czechia,17/10/2024,1,5898.5
Czechia,17/10/2024,2,5763.5
Czechia,17/10/2024,3,5707.75
Czechia,17/10/2024,4,5840
Czechia,17/10/2024,5,6423.5
Czechia,17/10/2024,6,7595
Czechia,17/10/2024,7,8132.75
Czechia,17/10/2024,8,8395.75
Czechia,17/10/2024,9,8517.75
Czechia,17/10/2024,10,8558.5
Czechia,17/10/2024,11,8561
Czechia,17/10/2024,12,8449.5
Czechia,17/10/2024,13,8369.5
Czechia,17/10/2024,14,8064
Czechia,17/10/2024,15,7865.75
Czechia,17/10/2024,16,7776
Czechia,17/10/2024,17,7682
Czechia,17/10/2024,18,7839.5
Czechia,17/10/2024,19,7871.5
Czechia,17/10/2024,20,7486.75
Czechia,17/10/2024,21,6905
Czechia,17/10/2024,22,6521
Czechia,17/10/2024,23,6122.75
Czechia,17/11/2024,0,5831.5
Czechia,17/11/2024,1,5737.5
Czechia,17/11/2024,2,5728
Czechia,17/11/2024,3,5695.25
Czechia,17/11/2024,4,5715.75
Czechia,17/11/2024,5,5838.75
Czechia,17/11/2024,6,6014
Czechia,17/11/2024,7,6346
Czechia,17/11/2024,8,6843
Czechia,17/11/2024,9,7251.75
Czechia,17/11/2024,10,7567
Czechia,17/11/2024,11,7775
Czechia,17/11/2024,12,7623.5
Czechia,17/11/2024,13,7595.5
Czechia,17/11/2024,14,7497
Czechia,17/11/2024,15,7452.75
Czechia,17/11/2024,16,7562.5
Czechia,17/11/2024,17,7650.5
Czechia,17/11/2024,18,7665.75
Czechia,17/11/2024,19,7573.5
Czechia,17/11/2024,20,7392.75
Czechia,17/11/2024,21,7036.5
Czechia,17/11/2024,22,6871.75
Czechia,17/11/2024,23,6535.25
Czechia,17/12/2024,0,6403
Czechia,17/12/2024,1,6338.75
Czechia,17/12/2024,2,6148
Czechia,17/12/2024,3,6110.25
Czechia,17/12/2024,4,6389.75
Czechia,17/12/2024,5,6938.5
Czechia,17/12/2024,6,7895.75
Czechia,17/12/2024,7,8551.5
Czechia,17/12/2024,8,8642.25
Czechia,17/12/2024,9,8778
Czechia,17/12/2024,10,8693.5
Czechia,17/12/2024,11,8753.25
Czechia,17/12/2024,12,8725.75
Czechia,17/12/2024,13,8739
Czechia,17/12/2024,14,8532
Czechia,17/12/2024,15,8543.25
Czechia,17/12/2024,16,8605.25
Czechia,17/12/2024,17,8527.75
Czechia,17/12/2024,18,8433
Czechia,17/12/2024,19,8319
Czechia,17/12/2024,20,7986.25
Czechia,17/12/2024,21,7538
Czechia,17/12/2024,22,7159.75
Czechia,17/12/2024,23,6678.25
Czechia,17/02/2024,0,5866
Czechia,17/02/2024,1,5707
Czechia,17/02/2024,2,5664
Czechia,17/02/2024,3,5725
Czechia,17/02/2024,4,5729
Czechia,17/02/2024,5,5879
Czechia,17/02/2024,6,6158
Czechia,17/02/2024,7,6464
Czechia,17/02/2024,8,6876
Czechia,17/02/2024,9,7281
Czechia,17/02/2024,10,7595
Czechia,17/02/2024,11,7671
Czechia,17/02/2024,12,7515
Czechia,17/02/2024,13,7478
Czechia,17/02/2024,14,7218
Czechia,17/02/2024,15,7076
Czechia,17/02/2024,16,6956
Czechia,17/02/2024,17,7019
Czechia,17/02/2024,18,7153
Czechia,17/02/2024,19,7009
Czechia,17/02/2024,20,6747
Czechia,17/02/2024,21,6405
Czechia,17/02/2024,22,6203
Czechia,17/02/2024,23,5880
Czechia,17/03/2024,0,5337
Czechia,17/03/2024,1,5256
Czechia,17/03/2024,2,5253
Czechia,17/03/2024,3,5275
Czechia,17/03/2024,4,5352
Czechia,17/03/2024,5,5436
Czechia,17/03/2024,6,5627
Czechia,17/03/2024,7,6179
Czechia,17/03/2024,8,6700
Czechia,17/03/2024,9,7030
Czechia,17/03/2024,10,7169
Czechia,17/03/2024,11,7281
Czechia,17/03/2024,12,7135
Czechia,17/03/2024,13,6998
Czechia,17/03/2024,14,6733
Czechia,17/03/2024,15,6544
Czechia,17/03/2024,16,6408
Czechia,17/03/2024,17,6440
Czechia,17/03/2024,18,6920
Czechia,17/03/2024,19,7056
Czechia,17/03/2024,20,6913
Czechia,17/03/2024,21,6610
Czechia,17/03/2024,22,6569
Czechia,17/03/2024,23,6300
Czechia,17/04/2024,0,5882
Czechia,17/04/2024,1,5859
Czechia,17/04/2024,2,5720
Czechia,17/04/2024,3,5684
Czechia,17/04/2024,4,5779
Czechia,17/04/2024,5,6284
Czechia,17/04/2024,6,7266
Czechia,17/04/2024,7,7828
Czechia,17/04/2024,8,8104
Czechia,17/04/2024,9,8282
Czechia,17/04/2024,10,8193
Czechia,17/04/2024,11,8220
Czechia,17/04/2024,12,8221
Czechia,17/04/2024,13,8069
Czechia,17/04/2024,14,7837
Czechia,17/04/2024,15,7874
Czechia,17/04/2024,16,7718
Czechia,17/04/2024,17,7610
Czechia,17/04/2024,18,7419
Czechia,17/04/2024,19,7490
Czechia,17/04/2024,20,7507
Czechia,17/04/2024,21,7080
Czechia,17/04/2024,22,6674
Czechia,17/04/2024,23,6268
Czechia,17/05/2024,0,5502
Czechia,17/05/2024,1,5511
Czechia,17/05/2024,2,5348
Czechia,17/05/2024,3,5266
Czechia,17/05/2024,4,5361
Czechia,17/05/2024,5,5658
Czechia,17/05/2024,6,6670
Czechia,17/05/2024,7,7246
Czechia,17/05/2024,8,7596
Czechia,17/05/2024,9,7781
Czechia,17/05/2024,10,7808
Czechia,17/05/2024,11,7909
Czechia,17/05/2024,12,7962
Czechia,17/05/2024,13,7878
Czechia,17/05/2024,14,7621
Czechia,17/05/2024,15,7570
Czechia,17/05/2024,16,7396
Czechia,17/05/2024,17,7205
Czechia,17/05/2024,18,6982
Czechia,17/05/2024,19,6868
Czechia,17/05/2024,20,6590
Czechia,17/05/2024,21,6292
Czechia,17/05/2024,22,5852
Czechia,17/05/2024,23,5461
Czechia,17/06/2024,0,5231
Czechia,17/06/2024,1,5262
Czechia,17/06/2024,2,5104
Czechia,17/06/2024,3,5026
Czechia,17/06/2024,4,5075
Czechia,17/06/2024,5,5416
Czechia,17/06/2024,6,6428
Czechia,17/06/2024,7,7076
Czechia,17/06/2024,8,7489
Czechia,17/06/2024,9,7798
Czechia,17/06/2024,10,7852
Czechia,17/06/2024,11,7922
Czechia,17/06/2024,12,7882
Czechia,17/06/2024,13,7871
Czechia,17/06/2024,14,7656
Czechia,17/06/2024,15,7565
Czechia,17/06/2024,16,7430
Czechia,17/06/2024,17,7248
Czechia,17/06/2024,18,7030
Czechia,17/06/2024,19,6975
Czechia,17/06/2024,20,6726
Czechia,17/06/2024,21,6563
Czechia,17/06/2024,22,6292
Czechia,17/06/2024,23,5893
Czechia,17/07/2024,0,5176.5
Czechia,17/07/2024,1,5100
Czechia,17/07/2024,2,4921.75
