Day ahead hourly load ,,,
MW ,,,
ENTSO-E ,,,
country,date,hour,Value
Portugal,05/06/2024,6,4841
Portugal,05/06/2024,7,5055
Portugal,05/06/2024,8,5525
Portugal,05/06/2024,9,6188
Portugal,05/06/2024,10,6367
Portugal,05/06/2024,11,6343
Portugal,05/06/2024,12,6368
Portugal,05/06/2024,13,6232
Portugal,05/06/2024,14,6107
Portugal,05/06/2024,15,6229
Portugal,05/06/2024,16,6250
Portugal,05/06/2024,17,6273
Portugal,05/06/2024,18,6272
Portugal,05/06/2024,19,6392
Portugal,05/06/2024,20,6694
Portugal,05/06/2024,21,6762
Portugal,05/06/2024,22,6736
Portugal,05/06/2024,23,6330
Portugal,06/06/2024,0,5815
Portugal,06/06/2024,1,5371
Portugal,06/06/2024,2,5102
Portugal,06/06/2024,3,4911
Portugal,06/06/2024,4,4816
Portugal,06/06/2024,5,4760
Portugal,06/06/2024,6,4793
Portugal,06/06/2024,7,5024
Portugal,06/06/2024,8,5515
Portugal,06/06/2024,9,6165
Portugal,06/06/2024,10,6348
Portugal,06/06/2024,11,6409
Portugal,06/06/2024,12,6417
Portugal,06/06/2024,13,6279
Portugal,06/06/2024,14,6169
Portugal,06/06/2024,15,6295
Portugal,06/06/2024,16,6332
Portugal,06/06/2024,17,6372
Portugal,06/06/2024,18,6357
Portugal,06/06/2024,19,6430
Portugal,06/06/2024,20,6703
Portugal,06/06/2024,21,6766
Portugal,06/06/2024,22,6728
Portugal,06/06/2024,23,6328
Portugal,07/06/2024,0,5352
Portugal,07/06/2024,1,5383
Portugal,07/06/2024,2,5119
Portugal,07/06/2024,3,4928
Portugal,07/06/2024,4,4834
Portugal,07/06/2024,5,4789
Portugal,07/06/2024,6,4839
Portugal,07/06/2024,7,5074
Portugal,07/06/2024,8,5564
Portugal,07/06/2024,9,6252
Portugal,07/06/2024,10,6481
Portugal,07/06/2024,11,6498
Portugal,07/06/2024,12,6559
Portugal,07/06/2024,13,6476
Portugal,07/06/2024,14,6424
Portugal,07/06/2024,15,6561
Portugal,07/06/2024,16,6624
Portugal,07/06/2024,17,6619
Portugal,07/06/2024,18,6513
Portugal,07/06/2024,19,6578
Portugal,07/06/2024,20,6765
Portugal,07/06/2024,21,6688
Portugal,07/06/2024,22,6587
Portugal,07/06/2024,23,6222
Portugal,08/06/2024,0,5735
Portugal,08/06/2024,1,5291
Portugal,08/06/2024,2,4945
Portugal,08/06/2024,3,4730
Portugal,08/06/2024,4,4601
Portugal,08/06/2024,5,4530
Portugal,08/06/2024,6,4512
Portugal,08/06/2024,7,4442
Portugal,08/06/2024,8,4666
Portugal,08/06/2024,9,5056
Portugal,08/06/2024,10,5387
Portugal,08/06/2024,11,5534
Portugal,08/06/2024,12,5634
Portugal,08/06/2024,13,5626
Portugal,08/06/2024,14,5421
Portugal,08/06/2024,15,5268
Portugal,08/06/2024,16,5171
Portugal,08/06/2024,17,5139
Portugal,08/06/2024,18,5205
Portugal,08/06/2024,19,5374
Portugal,08/06/2024,20,5659
Portugal,08/06/2024,21,5765
Portugal,08/06/2024,22,5809
Portugal,08/06/2024,23,5430
Portugal,09/06/2024,0,5147
Portugal,09/06/2024,1,4766
Portugal,09/06/2024,2,4498
Portugal,09/06/2024,3,4302
Portugal,09/06/2024,4,4181
Portugal,09/06/2024,5,4114
Portugal,09/06/2024,6,4087
Portugal,09/06/2024,7,4017
Portugal,09/06/2024,8,4149
Portugal,09/06/2024,9,4376
Portugal,09/06/2024,10,4652
Portugal,09/06/2024,11,4906
Portugal,09/06/2024,12,5108
Portugal,09/06/2024,13,5160
Portugal,09/06/2024,14,4902
Portugal,09/06/2024,15,4679
Portugal,09/06/2024,16,4591
Portugal,09/06/2024,17,4594
Portugal,09/06/2024,18,4774
Portugal,09/06/2024,19,5034
Portugal,09/06/2024,20,5342
Portugal,09/06/2024,21,5517
Portugal,09/06/2024,22,5684
Portugal,09/06/2024,23,5451
Portugal,10/06/2024,0,5021
Portugal,10/06/2024,1,4603
Portugal,10/06/2024,2,4390
Portugal,10/06/2024,3,4226
Portugal,10/06/2024,4,4138
Portugal,10/06/2024,5,4092
Portugal,10/06/2024,6,4054
Portugal,10/06/2024,7,3944
Portugal,10/06/2024,8,4207
Portugal,10/06/2024,9,4583
Portugal,10/06/2024,10,4752
Portugal,10/06/2024,11,4846
Portugal,10/06/2024,12,4954
Portugal,10/06/2024,13,4988
Portugal,10/06/2024,14,4824
Portugal,10/06/2024,15,4680
Portugal,10/06/2024,16,4599
Portugal,10/06/2024,17,4663
Portugal,10/06/2024,18,4786
Portugal,10/06/2024,19,5037
Portugal,10/06/2024,20,5434
Portugal,10/06/2024,21,5607
Portugal,10/06/2024,22,5800
Portugal,10/06/2024,23,5467
Portugal,11/06/2024,0,5103
Portugal,11/06/2024,1,4876
Portugal,11/06/2024,2,4623
Portugal,11/06/2024,3,4440
Portugal,11/06/2024,4,4369
Portugal,11/06/2024,5,4337
Portugal,11/06/2024,6,4390
Portugal,11/06/2024,7,4652
Portugal,11/06/2024,8,5127
Portugal,11/06/2024,9,5668
Portugal,11/06/2024,10,5812
Portugal,11/06/2024,11,5799
Portugal,11/06/2024,12,5851
Portugal,11/06/2024,13,5789
Portugal,11/06/2024,14,5678
Portugal,11/06/2024,15,5708
Portugal,11/06/2024,16,5681
Portugal,11/06/2024,17,5700
Portugal,11/06/2024,18,5710
Portugal,11/06/2024,19,5876
Portugal,11/06/2024,20,6282
Portugal,11/06/2024,21,6372
Portugal,11/06/2024,22,6384
Portugal,11/06/2024,23,6011
Portugal,12/06/2024,0,5527
Portugal,12/06/2024,1,5230
Portugal,12/06/2024,2,4961
Portugal,12/06/2024,3,4767
Portugal,12/06/2024,4,4676
Portugal,12/06/2024,5,4647
Portugal,12/06/2024,6,4684
Portugal,12/06/2024,7,4982
Portugal,12/06/2024,8,5469
Portugal,12/06/2024,9,6016
Portugal,12/06/2024,10,6156
Portugal,12/06/2024,11,6119
Portugal,12/06/2024,12,6105
Portugal,12/06/2024,13,5985
Portugal,12/06/2024,14,5868
Portugal,12/06/2024,15,5921
Portugal,12/06/2024,16,5913
Portugal,12/06/2024,17,5929
Portugal,12/06/2024,18,5960
Portugal,12/06/2024,19,6117
Portugal,12/06/2024,20,6483
Portugal,12/06/2024,21,6605
Portugal,12/06/2024,22,6595
Portugal,12/06/2024,23,6213
Portugal,13/06/2024,0,5663
Portugal,13/06/2024,1,5168
Portugal,13/06/2024,2,4904
Portugal,13/06/2024,3,4705
Portugal,13/06/2024,4,4616
Portugal,13/06/2024,5,4587
Portugal,13/06/2024,6,4619
Portugal,13/06/2024,7,4846
Portugal,13/06/2024,8,5350
Portugal,13/06/2024,9,5896
Portugal,13/06/2024,10,6009
Portugal,13/06/2024,11,5988
Portugal,13/06/2024,12,5985
Portugal,13/06/2024,13,5831
Portugal,13/06/2024,14,5723
Portugal,13/06/2024,15,5802
Portugal,13/06/2024,16,5820
Portugal,13/06/2024,17,5842
Portugal,13/06/2024,18,5853
Portugal,13/06/2024,19,6042
Portugal,13/06/2024,20,6385
Portugal,13/06/2024,21,6505
Portugal,13/06/2024,22,6525
Portugal,13/06/2024,23,6144
Portugal,14/06/2024,0,5572
Portugal,14/06/2024,1,5208
Portugal,14/06/2024,2,4967
Portugal,14/06/2024,3,4794
Portugal,14/06/2024,4,4698
Portugal,14/06/2024,5,4676
Portugal,14/06/2024,6,4712
Portugal,14/06/2024,7,4951
Portugal,14/06/2024,8,5509
Portugal,14/06/2024,9,6209
Portugal,14/06/2024,10,6500
Portugal,14/06/2024,11,6579
Portugal,14/06/2024,12,6624
Portugal,14/06/2024,13,6479
Portugal,14/06/2024,14,6316
Portugal,14/06/2024,15,6302
Portugal,14/06/2024,16,6219
Portugal,14/06/2024,17,6169
Portugal,14/06/2024,18,6061
Portugal,14/06/2024,19,6195
Portugal,14/06/2024,20,6487
Portugal,14/06/2024,21,6458
Portugal,14/06/2024,22,6444
Portugal,14/06/2024,23,6099
Portugal,15/06/2024,0,5606
Portugal,15/06/2024,1,5196
Portugal,15/06/2024,2,4854
Portugal,15/06/2024,3,4668
Portugal,15/06/2024,4,4560
Portugal,15/06/2024,5,4499
Portugal,15/06/2024,6,4470
Portugal,15/06/2024,7,4378
Portugal,15/06/2024,8,4596
Portugal,15/06/2024,9,4879
Portugal,15/06/2024,10,5055
Portugal,15/06/2024,11,5163
Portugal,15/06/2024,12,5154
Portugal,15/06/2024,13,5136
Portugal,15/06/2024,14,4936
Portugal,15/06/2024,15,4805
Portugal,15/06/2024,16,4736
Portugal,15/06/2024,17,4731
Portugal,15/06/2024,18,4820
Portugal,15/06/2024,19,5096
Portugal,15/06/2024,20,5465
Portugal,15/06/2024,21,5631
Portugal,15/06/2024,22,5773
Portugal,15/06/2024,23,5411
Portugal,16/06/2024,0,4692
Portugal,16/06/2024,1,4702
Portugal,16/06/2024,2,4440
Portugal,16/06/2024,3,4237
Portugal,16/06/2024,4,4106
Portugal,16/06/2024,5,4041
Portugal,16/06/2024,6,4013
Portugal,16/06/2024,7,3912
Portugal,16/06/2024,8,4060
Portugal,16/06/2024,9,4328
Portugal,16/06/2024,10,4607
Portugal,16/06/2024,11,4831
Portugal,16/06/2024,12,4990
Portugal,16/06/2024,13,5032
Portugal,16/06/2024,14,4747
Portugal,16/06/2024,15,4556
Portugal,16/06/2024,16,4460
Portugal,16/06/2024,17,4453
Portugal,16/06/2024,18,4612
Portugal,16/06/2024,19,4909
Portugal,16/06/2024,20,5249
Portugal,16/06/2024,21,5439
Portugal,16/06/2024,22,5641
Portugal,16/06/2024,23,5416
Portugal,17/06/2024,0,4806
Portugal,17/06/2024,1,4799
Portugal,17/06/2024,2,4559
Portugal,17/06/2024,3,4423
Portugal,17/06/2024,4,4348
Portugal,17/06/2024,5,4303
Portugal,17/06/2024,6,4389
Portugal,17/06/2024,7,4660
Portugal,17/06/2024,8,5239
Portugal,17/06/2024,9,6023
Portugal,17/06/2024,10,6299
Portugal,17/06/2024,11,6319
Portugal,17/06/2024,12,6408
Portugal,17/06/2024,13,6290
Portugal,17/06/2024,14,6238
Portugal,17/06/2024,15,6410
Portugal,17/06/2024,16,6455
Portugal,17/06/2024,17,6453
Portugal,17/06/2024,18,6417
Portugal,17/06/2024,19,6472
Portugal,17/06/2024,20,6651
Portugal,17/06/2024,21,6720
Portugal,17/06/2024,22,6610
Portugal,17/06/2024,23,6224
Portugal,18/06/2024,0,5237
Portugal,18/06/2024,1,5237
Portugal,18/06/2024,2,4971
Portugal,18/06/2024,3,4788
Portugal,18/06/2024,4,4682
Portugal,18/06/2024,5,4631
Portugal,18/06/2024,6,4651
Portugal,18/06/2024,7,4874
Portugal,18/06/2024,8,5470
Portugal,18/06/2024,9,6153
Portugal,18/06/2024,10,6397
Portugal,18/06/2024,11,6405
Portugal,18/06/2024,12,6405
Portugal,18/06/2024,13,6205
Portugal,18/06/2024,14,6053
Portugal,18/06/2024,15,6111
Portugal,18/06/2024,16,6085
Portugal,18/06/2024,17,6088
Portugal,18/06/2024,18,6076
Portugal,18/06/2024,19,6205
Portugal,18/06/2024,20,6504
Portugal,18/06/2024,21,6593
Portugal,18/06/2024,22,6566
Portugal,18/06/2024,23,6187
Portugal,19/06/2024,0,5639
Portugal,19/06/2024,1,5149
Portugal,19/06/2024,2,4895
Portugal,19/06/2024,3,4722
Portugal,19/06/2024,4,4628
Portugal,19/06/2024,5,4591
Portugal,19/06/2024,6,4624
Portugal,19/06/2024,7,4852
Portugal,19/06/2024,8,5426
Portugal,19/06/2024,9,6064
Portugal,19/06/2024,10,6264
Portugal,19/06/2024,11,6260
Portugal,19/06/2024,12,6293
Portugal,19/06/2024,13,6175
Portugal,19/06/2024,14,6068
Portugal,19/06/2024,15,6156
Portugal,19/06/2024,16,6128
Portugal,19/06/2024,17,6126
Portugal,19/06/2024,18,6110
Portugal,19/06/2024,19,6243
Portugal,19/06/2024,20,6538
Portugal,19/06/2024,21,6569
Portugal,19/06/2024,22,6560
Portugal,19/06/2024,23,6176
Portugal,20/06/2024,0,5644
Portugal,20/06/2024,1,5190
Portugal,20/06/2024,2,4931
Portugal,20/06/2024,3,4752
Portugal,20/06/2024,4,4647
Portugal,20/06/2024,5,4620
Portugal,20/06/2024,6,4642
Portugal,20/06/2024,7,4788
Portugal,20/06/2024,8,5358
Portugal,20/06/2024,9,6030
Portugal,20/06/2024,10,6223
Portugal,20/06/2024,11,6193
Portugal,20/06/2024,12,6207
Portugal,20/06/2024,13,6058
Portugal,20/06/2024,14,5934
Portugal,20/06/2024,15,6017
Portugal,20/06/2024,16,5985
Portugal,20/06/2024,17,5975
Portugal,20/06/2024,18,5967
Portugal,20/06/2024,19,6154
Portugal,20/06/2024,20,6524
Portugal,20/06/2024,21,6495
Portugal,20/06/2024,22,6436
Portugal,20/06/2024,23,6086
Portugal,21/06/2024,0,5207
Portugal,21/06/2024,1,5135
Portugal,21/06/2024,2,4842
Portugal,21/06/2024,3,4653
Portugal,21/06/2024,4,4551
Portugal,21/06/2024,5,4526
Portugal,21/06/2024,6,4566
Portugal,21/06/2024,7,4802
Portugal,21/06/2024,8,5317
Portugal,21/06/2024,9,6003
Portugal,21/06/2024,10,6149
Portugal,21/06/2024,11,6061
Portugal,21/06/2024,12,6055
Portugal,21/06/2024,13,5953
Portugal,21/06/2024,14,5889
Portugal,21/06/2024,15,5971
Portugal,21/06/2024,16,6023
Portugal,21/06/2024,17,6045
Portugal,21/06/2024,18,5935
Portugal,21/06/2024,19,5997
Portugal,21/06/2024,20,6370
Portugal,21/06/2024,21,6423
Portugal,21/06/2024,22,6436
Portugal,21/06/2024,23,6079
Portugal,22/06/2024,0,5654
Portugal,22/06/2024,1,5137
Portugal,22/06/2024,2,4798
Portugal,22/06/2024,3,4610
Portugal,22/06/2024,4,4500
Portugal,22/06/2024,5,4433
Portugal,22/06/2024,6,4407
Portugal,22/06/2024,7,4334
Portugal,22/06/2024,8,4574
Portugal,22/06/2024,9,4900
Portugal,22/06/2024,10,5023
Portugal,22/06/2024,11,5127
Portugal,22/06/2024,12,5125
Portugal,22/06/2024,13,5136
Portugal,22/06/2024,14,4984
Portugal,22/06/2024,15,4862
Portugal,22/06/2024,16,4814
Portugal,22/06/2024,17,4846
Portugal,22/06/2024,18,4973
Portugal,22/06/2024,19,5238
Portugal,22/06/2024,20,5585
Portugal,22/06/2024,21,5688
Portugal,22/06/2024,22,5789
Portugal,22/06/2024,23,5437
Portugal,23/06/2024,0,5100
Portugal,23/06/2024,1,4771
Portugal,23/06/2024,2,4511
Portugal,23/06/2024,3,4301
Portugal,23/06/2024,4,4171
Portugal,23/06/2024,5,4112
Portugal,23/06/2024,6,4079
Portugal,23/06/2024,7,3987
Portugal,23/06/2024,8,4123
Portugal,23/06/2024,9,4363
Portugal,23/06/2024,10,4538
Portugal,23/06/2024,11,4736
Portugal,23/06/2024,12,4891
Portugal,23/06/2024,13,4974
Portugal,23/06/2024,14,4768
Portugal,23/06/2024,15,4562
Portugal,23/06/2024,16,4483
Portugal,23/06/2024,17,4511
Portugal,23/06/2024,18,4701
Portugal,23/06/2024,19,4984
Portugal,23/06/2024,20,5399
Portugal,23/06/2024,21,5563
Portugal,23/06/2024,22,5723
Portugal,23/06/2024,23,5504
Portugal,24/06/2024,0,5352
Portugal,24/06/2024,1,4798
Portugal,24/06/2024,2,4546
Portugal,24/06/2024,3,4398
Portugal,24/06/2024,4,4317
Portugal,24/06/2024,5,4276
Portugal,24/06/2024,6,4341
Portugal,24/06/2024,7,4506
Portugal,24/06/2024,8,4922
Portugal,24/06/2024,9,5595
Portugal,24/06/2024,10,5824
Portugal,24/06/2024,11,5860
Portugal,24/06/2024,12,5962
Portugal,24/06/2024,13,5859
Portugal,24/06/2024,14,5775
Portugal,24/06/2024,15,5874
Portugal,24/06/2024,16,5880
Portugal,24/06/2024,17,5935
Portugal,24/06/2024,18,5927
Portugal,24/06/2024,19,6092
Portugal,24/06/2024,20,6408
Portugal,24/06/2024,21,6460
Portugal,24/06/2024,22,6401
Portugal,24/06/2024,23,6061
Portugal,25/06/2024,0,5352
Portugal,25/06/2024,1,5278
Portugal,25/06/2024,2,5006
Portugal,25/06/2024,3,4824
Portugal,25/06/2024,4,4720
Portugal,25/06/2024,5,4686
Portugal,25/06/2024,6,4707
Portugal,25/06/2024,7,4882
Portugal,25/06/2024,8,5422
Portugal,25/06/2024,9,6147
Portugal,25/06/2024,10,6459
Portugal,25/06/2024,11,6497
Portugal,25/06/2024,12,6560
Portugal,25/06/2024,13,6401
Portugal,25/06/2024,14,6258
Portugal,25/06/2024,15,6337
Portugal,25/06/2024,16,6315
Portugal,25/06/2024,17,6316
Portugal,25/06/2024,18,6284
Portugal,25/06/2024,19,6368
Portugal,25/06/2024,20,6620
Portugal,25/06/2024,21,6634
Portugal,25/06/2024,22,6583
Portugal,25/06/2024,23,6201
Portugal,26/06/2024,0,5678
Portugal,26/06/2024,1,5271
Portugal,26/06/2024,2,5002
Portugal,26/06/2024,3,4818
Portugal,26/06/2024,4,4720
Portugal,26/06/2024,5,4675
Portugal,26/06/2024,6,4710
Portugal,26/06/2024,7,4943
Portugal,26/06/2024,8,5468
Portugal,26/06/2024,9,6156
Portugal,26/06/2024,10,6331
Portugal,26/06/2024,11,6307
Portugal,26/06/2024,12,6305
Portugal,26/06/2024,13,6138
Portugal,26/06/2024,14,6019
Portugal,26/06/2024,15,6111
Portugal,26/06/2024,16,6111
Portugal,26/06/2024,17,6142
Portugal,26/06/2024,18,6132
Portugal,26/06/2024,19,6273
Portugal,26/06/2024,20,6584
Portugal,26/06/2024,21,6628
Portugal,26/06/2024,22,6615
Portugal,26/06/2024,23,6239
Portugal,27/06/2024,0,5715
Portugal,27/06/2024,1,5291
Portugal,27/06/2024,2,5024
Portugal,27/06/2024,3,4849
Portugal,27/06/2024,4,4760
Portugal,27/06/2024,5,4723
Portugal,27/06/2024,6,4761
Portugal,27/06/2024,7,4972
Portugal,27/06/2024,8,5520
Portugal,27/06/2024,9,6189
Portugal,27/06/2024,10,6390
Portugal,27/06/2024,11,6399
Portugal,27/06/2024,12,6440
Portugal,27/06/2024,13,6325
Portugal,27/06/2024,14,6275
Portugal,27/06/2024,15,6408
Portugal,27/06/2024,16,6449
Portugal,27/06/2024,17,6473
Portugal,27/06/2024,18,6451
Portugal,27/06/2024,19,6529
Portugal,27/06/2024,20,6755
Portugal,27/06/2024,21,6771
Portugal,27/06/2024,22,6688
Portugal,27/06/2024,23,6312
Portugal,28/06/2024,0,5767
Portugal,28/06/2024,1,5311
Portugal,28/06/2024,2,5039
Portugal,28/06/2024,3,4861
Portugal,28/06/2024,4,4763
Portugal,28/06/2024,5,4723
Portugal,28/06/2024,6,4758
Portugal,28/06/2024,7,4954
Portugal,28/06/2024,8,5513
Portugal,28/06/2024,9,6200
Portugal,28/06/2024,10,6481
Portugal,28/06/2024,11,6549
Portugal,28/06/2024,12,6616
Portugal,28/06/2024,13,6497
Portugal,28/06/2024,14,6392
Portugal,28/06/2024,15,6459
Portugal,28/06/2024,16,6438
Portugal,28/06/2024,17,6414
Portugal,28/06/2024,18,6325
Portugal,28/06/2024,19,6382
Portugal,28/06/2024,20,6586
Portugal,28/06/2024,21,6528
Portugal,28/06/2024,22,6461
Portugal,28/06/2024,23,6113
Portugal,29/06/2024,0,5631
Portugal,29/06/2024,1,5193
Portugal,29/06/2024,2,4834
Portugal,29/06/2024,3,4660
Portugal,29/06/2024,4,4561
Portugal,29/06/2024,5,4489
Portugal,29/06/2024,6,4469
Portugal,29/06/2024,7,4387
Portugal,29/06/2024,8,4619
Portugal,29/06/2024,9,5000
Portugal,29/06/2024,10,5331
Portugal,29/06/2024,11,5494
Portugal,29/06/2024,12,5549
Portugal,29/06/2024,13,5559
Portugal,29/06/2024,14,5318
Portugal,29/06/2024,15,5146
Portugal,29/06/2024,16,5009
Portugal,29/06/2024,17,4924
Portugal,29/06/2024,18,5008
Portugal,29/06/2024,19,5234
Portugal,29/06/2024,20,5571
Portugal,29/06/2024,21,5661
Portugal,29/06/2024,22,5742
Portugal,29/06/2024,23,5403
Portugal,30/06/2024,0,5090
Portugal,30/06/2024,1,4782
Portugal,30/06/2024,2,4517
Portugal,30/06/2024,3,4322
Portugal,30/06/2024,4,4197
Portugal,30/06/2024,5,4133
Portugal,30/06/2024,6,4120
Portugal,30/06/2024,7,4043
Portugal,30/06/2024,8,4175
Portugal,30/06/2024,9,4427
Portugal,30/06/2024,10,4740
Portugal,30/06/2024,11,4954
Portugal,30/06/2024,12,5169
Portugal,30/06/2024,13,5232
Portugal,30/06/2024,14,4998
Portugal,30/06/2024,15,4742
Portugal,30/06/2024,16,4653
Portugal,30/06/2024,17,4624
Portugal,30/06/2024,18,4730
Portugal,30/06/2024,19,4977
Portugal,30/06/2024,20,5338
Portugal,30/06/2024,21,5502
Portugal,30/06/2024,22,5650
Portugal,30/06/2024,23,5438
Portugal,01/07/2024,0,5019
Portugal,01/07/2024,1,4839
Portugal,01/07/2024,2,4597
Portugal,01/07/2024,3,4469
Portugal,01/07/2024,4,4379
Portugal,01/07/2024,5,4345
Portugal,01/07/2024,6,4420
Portugal,01/07/2024,7,4641
Portugal,01/07/2024,8,5280
Portugal,01/07/2024,9,5989
Portugal,01/07/2024,10,6164
Portugal,01/07/2024,11,6207
Portugal,01/07/2024,12,6227
Portugal,01/07/2024,13,6090
Portugal,01/07/2024,14,5988
Portugal,01/07/2024,15,6075
Portugal,01/07/2024,16,6097
Portugal,01/07/2024,17,6139
Portugal,01/07/2024,18,6143
Portugal,01/07/2024,19,6296
Portugal,01/07/2024,20,6623
Portugal,01/07/2024,21,6666
Portugal,01/07/2024,22,6668
Portugal,01/07/2024,23,6281
Portugal,02/07/2024,0,5716
Portugal,02/07/2024,1,5328
Portugal,02/07/2024,2,5037
Portugal,02/07/2024,3,4856
Portugal,02/07/2024,4,4773
Portugal,02/07/2024,5,4723
Portugal,02/07/2024,6,4768
Portugal,02/07/2024,7,4991
Portugal,02/07/2024,8,5503
Portugal,02/07/2024,9,6211
Portugal,02/07/2024,10,6357
Portugal,02/07/2024,11,6379
Portugal,02/07/2024,12,6422
Portugal,02/07/2024,13,6303
Portugal,02/07/2024,14,6243
Portugal,02/07/2024,15,6382
Portugal,02/07/2024,16,6408
Portugal,02/07/2024,17,6467
Portugal,02/07/2024,18,6481
Portugal,02/07/2024,19,6595
Portugal,02/07/2024,20,6874
Portugal,02/07/2024,21,6907
Portugal,02/07/2024,22,6827
Portugal,02/07/2024,23,6467
Portugal,03/07/2024,0,5847
Portugal,03/07/2024,1,5515
Portugal,03/07/2024,2,5225
Portugal,03/07/2024,3,5013
Portugal,03/07/2024,4,4901
Portugal,03/07/2024,5,4853
Portugal,03/07/2024,6,4876
Portugal,03/07/2024,7,5045
Portugal,03/07/2024,8,5557
Portugal,03/07/2024,9,6248
Portugal,03/07/2024,10,6411
Portugal,03/07/2024,11,6434
Portugal,03/07/2024,12,6500
Portugal,03/07/2024,13,6405
Portugal,03/07/2024,14,6352
Portugal,03/07/2024,15,6472
Portugal,03/07/2024,16,6492
Portugal,03/07/2024,17,6522
Portugal,03/07/2024,18,6529
Portugal,03/07/2024,19,6641
Portugal,03/07/2024,20,6948
Portugal,03/07/2024,21,6948
Portugal,03/07/2024,22,6847
Portugal,03/07/2024,23,6478
Portugal,04/07/2024,0,5883
Portugal,04/07/2024,1,5586
Portugal,04/07/2024,2,5298
Portugal,04/07/2024,3,5079
Portugal,04/07/2024,4,4966
Portugal,04/07/2024,5,4918
Portugal,04/07/2024,6,4947
Portugal,04/07/2024,7,5109
Portugal,04/07/2024,8,5625
Portugal,04/07/2024,9,6342
Portugal,04/07/2024,10,6531
Portugal,04/07/2024,11,6574
Portugal,04/07/2024,12,6654
Portugal,04/07/2024,13,6555
Portugal,04/07/2024,14,6500
Portugal,04/07/2024,15,6594
Portugal,04/07/2024,16,6607
Portugal,04/07/2024,17,6613
Portugal,04/07/2024,18,6541
Portugal,04/07/2024,19,6630
Portugal,04/07/2024,20,6919
Portugal,04/07/2024,21,6862
Portugal,04/07/2024,22,6754
Portugal,04/07/2024,23,6415
Portugal,05/07/2024,0,6021
Portugal,05/07/2024,1,5592
Portugal,05/07/2024,2,5285
Portugal,05/07/2024,3,5060
Portugal,05/07/2024,4,4954
Portugal,05/07/2024,5,4915
Portugal,05/07/2024,6,4934
Portugal,05/07/2024,7,5102
Portugal,05/07/2024,8,5621
Portugal,05/07/2024,9,6327
Portugal,05/07/2024,10,6522
Portugal,05/07/2024,11,6570
Portugal,05/07/2024,12,6647
Portugal,05/07/2024,13,6540
Portugal,05/07/2024,14,6487
Portugal,05/07/2024,15,6572
Portugal,05/07/2024,16,6593
Portugal,05/07/2024,17,6607
Portugal,05/07/2024,18,6542
Portugal,05/07/2024,19,6643
Portugal,05/07/2024,20,6936
Portugal,05/07/2024,21,6895
Portugal,05/07/2024,22,6776
Portugal,05/07/2024,23,6432
Portugal,06/07/2024,0,6029
Portugal,06/07/2024,1,5555
Portugal,06/07/2024,2,5186
Portugal,06/07/2024,3,4978
Portugal,06/07/2024,4,4844
Portugal,06/07/2024,5,4766
Portugal,06/07/2024,6,4715
Portugal,06/07/2024,7,4622
Portugal,06/07/2024,8,4800
Portugal,06/07/2024,9,5180
Portugal,06/07/2024,10,5408
Portugal,06/07/2024,11,5485
Portugal,06/07/2024,12,5486
Portugal,06/07/2024,13,5480
Portugal,06/07/2024,14,5292
Portugal,06/07/2024,15,5148
Portugal,06/07/2024,16,5089
Portugal,06/07/2024,17,5071
Portugal,06/07/2024,18,5148
Portugal,06/07/2024,19,5375
Portugal,06/07/2024,20,5763
Portugal,06/07/2024,21,5881
Portugal,06/07/2024,22,5968
Portugal,06/07/2024,23,5637
Portugal,07/07/2024,0,5229
Portugal,07/07/2024,1,4917
Portugal,07/07/2024,2,4641
Portugal,07/07/2024,3,4442
Portugal,07/07/2024,4,4304
Portugal,07/07/2024,5,4238
Portugal,07/07/2024,6,4179
Portugal,07/07/2024,7,4069
Portugal,07/07/2024,8,4169
Portugal,07/07/2024,9,4367
Portugal,07/07/2024,10,4511
Portugal,07/07/2024,11,4681
Portugal,07/07/2024,12,4839
Portugal,07/07/2024,13,4920
Portugal,07/07/2024,14,4706
Portugal,07/07/2024,15,4517
Portugal,07/07/2024,16,4445
Portugal,07/07/2024,17,4441
Portugal,07/07/2024,18,4618
Portugal,07/07/2024,19,4905
Portugal,07/07/2024,20,5346
Portugal,07/07/2024,21,5554
Portugal,07/07/2024,22,5737
Portugal,07/07/2024,23,5512
Portugal,08/07/2024,0,5101
Portugal,08/07/2024,1,4811
Portugal,08/07/2024,2,4579
Portugal,08/07/2024,3,4426
Portugal,08/07/2024,4,4344
Portugal,08/07/2024,5,4326
Portugal,08/07/2024,6,4422
Portugal,08/07/2024,7,4640
Portugal,08/07/2024,8,5130
Portugal,08/07/2024,9,5856
Portugal,08/07/2024,10,6039
Portugal,08/07/2024,11,5997
Portugal,08/07/2024,12,6059
Portugal,08/07/2024,13,6029
Portugal,08/07/2024,14,5955
Portugal,08/07/2024,15,6108
Portugal,08/07/2024,16,6120
Portugal,08/07/2024,17,6151
Portugal,08/07/2024,18,6185
Portugal,08/07/2024,19,6346
Portugal,08/07/2024,20,6728
Portugal,08/07/2024,21,6726
Portugal,08/07/2024,22,6651
Portugal,08/07/2024,23,6288
Portugal,09/07/2024,0,5766
Portugal,09/07/2024,1,5309
Portugal,09/07/2024,2,5025
Portugal,09/07/2024,3,4839
Portugal,09/07/2024,4,4735
Portugal,09/07/2024,5,4690
Portugal,09/07/2024,6,4735
Portugal,09/07/2024,7,4922
Portugal,09/07/2024,8,5405
Portugal,09/07/2024,9,6174
Portugal,09/07/2024,10,6529
